Circle X,Circle Y,Agent X,N0_state,N0_output,N1_state,N1_output,N2_state,N2_output,N3_state,N3_output,N4_state,N4_output,N5_state,N5_output,N6_state,N6_output,N7_state,N7_output,N8_state,N8_output,N9_state,N9_output,N10_state,N10_output,N11_state,N11_output
200.0,3.0,200.0,0.4213118553161621,0.03587886318564415,0.4213118553161621,0.03587886318564415,0.4478963017463684,0.015377097763121128,0.42592984437942505,0.015048028901219368,0.40583834052085876,0.014753123745322227,0.42603129148483276,0.01504952646791935,0.4497673809528351,0.015405453741550446,0.44999998807907104,0.3957073390483856,0.44999998807907104,0.3957073390483856,0.44999998807907104,0.3957073390483856,0.44999998807907104,0.3957073390483856,0.44999998807907104,0.3957073390483856
200.0,6.0,200.0,0.3550073504447937,0.033654551953077316,0.3550073504447937,0.033654551953077316,0.35561704635620117,0.014040643349289894,0.3109760880470276,0.013435875065624714,0.2775908410549164,0.013000454753637314,0.31104302406311035,0.013436760753393173,0.3570975065231323,0.014061154797673225,0.4050000011920929,0.3849989175796509,0.4050000011920929,0.3849989175796509,0.4050000011920929,0.3849989175796509,0.4050000011920929,0.3849989175796509,0.4050000011920929,0.3849989175796509
200.0,9.0,200.0,0.29913759231567383,0.031884148716926575,0.29913759231567383,0.031884148716926575,0.2751780152320862,0.012969532050192356,0.21213407814502716,0.012186777777969837,0.16773006319999695,0.0116636473685503,0.2121770679950714,0.012187300249934196,0.2763479948043823,0.012984519824385643,0.3644999861717224,0.3754552900791168,0.3644999861717224,0.3754552900791168,0.3644999861717224,0.3754552900791168,0.3644999861717224,0.3754552900791168,0.3644999861717224,0.3754552900791168
200.0,12.0,201.0,-1.4331870079040527,0.00579143175855279,1.9373078346252441,0.14491264522075653,0.2221027910709381,0.012307370081543922,0.10225818306207657,0.010932552628219128,0.028857871890068054,0.010166705586016178,0.1226944625377655,0.011155753396451473,0.20893999934196472,0.012148388661444187,0.32804998755455017,0.3669477105140686,0.32804998755455017,0.3669477105140686,0.32804998755455017,0.3669477105140686,0.32804998755455017,0.3669477105140686,0.32804998755455017,0.3669477105140686
200.0,15.0,203.0,-2.8928847312927246,0.00135139562189579,3.317668914794922,0.40258362889289856,0.21758785843849182,0.012252610176801682,-0.053686462342739105,0.00936875119805336,-0.2184079885482788,0.007957239635288715,0.02310767024755478,0.010109002701938152,0.16536976397037506,0.01163647510111332,0.2952449917793274,0.35936102271080017,0.2952449917793274,0.35936102271080017,0.2952449917793274,0.35936102271080017,0.2952449917793274,0.35936102271080017,0.2952449917793274,0.35936102271080017
200.0,18.0,206.0,-4.122860431671143,3.953906416427344E-4,4.4807939529418945,0.6831775903701782,0.2595721185207367,0.01277126558125019,-0.2561269998550415,0.007664949633181095,-0.5741385817527771,0.005588642321527004,-0.08852840214967728,0.009050849825143814,0.14471884071826935,0.011401342228055,0.2657204866409302,0.35259246826171875,0.2657204866409302,0.35259246826171875,0.3657205104827881,0.37574151158332825,0.2657204866409302,0.35259246826171875,0.2657204866409302,0.35259246826171875
200.0,21.0,210.0,-5.159267425537109,1.4029149315319955E-4,5.460870742797852,0.8517622947692871,0.32438936829566956,0.013614839874207973,-0.4732688069343567,0.0061781140975654125,-0.9726437926292419,0.003758687060326338,-0.20111671090126038,0.008094905875623226,0.1376499980688095,0.011321944184601307,0.23914843797683716,0.346550852060318,0.23914843797683716,0.346550852060318,0.42914846539497375,0.3907322883605957,0.23914843797683716,0.346550852060318,0.23914843797683716,0.346550852060318
200.0,24.0,215.0,-6.032567977905273,5.858645818079822E-5,6.286706447601318,0.9291908740997314,0.3945973813533783,0.014590618200600147,-0.6819785833358765,0.00502019003033638,-1.3633170127868652,0.0025462275370955467,-0.3065633475780487,0.007290692534297705,0.13707038760185242,0.011315455660223961,0.21523359417915344,0.3411553204059601,0.21523359417915344,0.3411553204059601,0.4862336218357086,0.40440356731414795,0.21523359417915344,0.3411553204059601,0.21523359417915344,0.3411553204059601
200.0,27.0,220.0,-6.768432140350342,2.806913289532531E-5,6.982575416564941,0.9633920192718506,0.46256059408187866,0.015600708313286304,-0.8731783032417297,0.0041501400992274284,-1.7254856824874878,0.0017739664763212204,-0.40196338295936584,0.006631707772612572,0.13955776393413544,0.011343319900333881,0.19371023774147034,0.336334228515625,0.19371023774147034,0.336334228515625,0.4376102685928345,0.39274856448173523,0.19371023774147034,0.336334228515625,0.19371023774147034,0.336334228515625
200.0,30.0,225.0,-7.38848876953125,1.5098965377546847E-5,7.568930625915527,0.979296863079071,0.5255574584007263,0.016598282381892204,-1.0447386503219604,0.0034981570206582546,-2.0504722595214844,0.0012823878787457943,-0.48696011304855347,0.006094617769122124,0.14357560873031616,0.011388467624783516,0.17433921992778778,0.33202415704727173,0.17433921992778778,0.33202415704727173,0.39384925365448,0.3823620676994324,0.17433921992778778,0.33202415704727173,0.17433921992778778,0.33202415704727173
